"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"19/09/2025","4.600","4.635","4.635","4.600","31,02K","-0,76%"
"18/09/2025","4.635","4.610","4.635","4.610","12,05K","0,54%"
"17/09/2025","4.610","4.600","4.610","4.600","22,47K","0,22%"
"16/09/2025","4.600","4.760","4.760","4.600","13,83K","-3,36%"
"15/09/2025","4.760","4.790","4.790","4.760","12,75K","-0,63%"
"12/09/2025","4.790","4.790","4.790","4.790","8,26K","0,00%"
"11/09/2025","4.790","4.790","4.790","4.790","25,05K","0,00%"
"10/09/2025","4.790","4.785","4.790","4.785","10,83K","0,10%"
"09/09/2025","4.785","4.775","4.785","4.775","14,51K","0,21%"
"08/09/2025","4.775","4.760","4.775","4.760","7,76K","0,32%"
"05/09/2025","4.760","4.715","4.760","4.715","9,33K","0,95%"
"03/09/2025","4.715","4.710","4.715","4.710","6,59K","0,11%"
"02/09/2025","4.710","4.790","4.790","4.710","8,29K","-1,67%"
"01/09/2025","4.790","4.790","4.790","4.790","9,71K","0,00%"
"29/08/2025","4.790","4.850","4.850","4.790","9,35K","-1,24%"
"28/08/2025","4.850","4.885","4.885","4.850","6,21K","-0,72%"
"27/08/2025","4.885","4.875","4.885","4.875","11,62K","0,21%"
"26/08/2025","4.875","4.920","4.920","4.875","6,88K","-0,91%"
"25/08/2025","4.920","4.850","4.920","4.850","7,63K","1,44%"
"22/08/2025","4.850","4.800","4.850","4.800","2,90K","1,04%"
"21/08/2025","4.800","4.780","4.800","4.780","8,72K","0,42%"
"20/08/2025","4.780","4.785","4.785","4.780","5,52K","-0,10%"
"19/08/2025","4.785","4.705","4.785","4.705","4,78K","1,70%"
"18/08/2025","4.705","4.750","4.750","4.705","10,32K","-0,95%"
"14/08/2025","4.750","4.805","4.805","4.750","1,36K","-1,14%"
"13/08/2025","4.805","4.815","4.815","4.805","3,51K","-0,21%"
"12/08/2025","4.815","4.825","4.825","4.815","2,81K","-0,21%"
"11/08/2025","4.825","4.810","4.825","4.810","4,50K","0,31%"
"08/08/2025","4.810","4.900","4.900","4.810","11,79K","-1,84%"
"06/08/2025","4.900","4.875","4.900","4.875","2,57K","0,51%"
"05/08/2025","4.875","4.905","4.905","4.875","2,72K","-0,61%"
"04/08/2025","4.905","4.950","4.950","4.905","2,38K","-0,91%"
"01/08/2025","4.950","4.990","4.990","4.950","3,22K","-0,80%"
"31/07/2025","4.990","4.850","4.990","4.850","2,29K","2,89%"
"30/07/2025","4.850","4.800","4.850","4.800","9,00K","1,04%"
"29/07/2025","4.800","4.690","4.800","4.690","2,75K","2,35%"
"28/07/2025","4.690","4.860","4.860","4.690","5,29K","-3,50%"
"25/07/2025","4.860","5.145","5.145","4.860","4,55K","-5,54%"
"24/07/2025","5.145","5.045","5.145","5.045","42,66K","1,98%"
"23/07/2025","5.045","4.695","5.045","4.695","21,75K","7,45%"
"22/07/2025","4.695","4.500","4.695","4.500","31,89K","4,33%"
"21/07/2025","4.500","4.370","4.500","4.370","42,77K","2,97%"
"18/07/2025","4.370","4.300","4.370","4.300","3,80K","1,63%"
"17/07/2025","4.300","4.360","4.360","4.300","7,74K","-1,38%"
"16/07/2025","4.360","4.325","4.360","4.325","22,68K","0,81%"
"15/07/2025","4.325","4.325","4.325","4.325","8,02K","0,00%"
"14/07/2025","4.325","4.395","4.395","4.325","16,32K","-1,59%"
"11/07/2025","4.395","4.475","4.475","4.395","11,66K","-1,79%"
"10/07/2025","4.475","4.475","4.475","4.475","9,09K","0,00%"
"09/07/2025","4.475","4.590","4.590","4.475","8,91K","-2,51%"
"08/07/2025","4.590","4.550","4.590","4.550","15,27K","0,88%"
"07/07/2025","4.550","4.495","4.550","4.495","18,87K","1,22%"
"04/07/2025","4.495","4.390","4.495","4.390","46,61K","2,39%"
"03/07/2025","4.390","4.085","4.390","4.085","5,90K","7,47%"
"02/07/2025","4.085","3.800","4.085","3.800","33,66K","7,50%"
"01/07/2025","3.800","3.880","3.880","3.800","56,57K","-2,06%"
"30/06/2025","3.880","4.190","4.190","3.880","11,51K","-7,40%"
"27/06/2025","4.190","4.525","4.525","4.190","9,37K","-7,40%"
"26/06/2025","4.525","4.890","4.890","4.525","21,36K","-7,46%"
"25/06/2025","4.890","5.000","5.000","4.890","20,38K","-2,20%"
"24/06/2025","5.000","5.300","5.300","5.000","41,20K","-5,66%"
"23/06/2025","5.300","5.495","5.495","5.300","40,25K","-3,55%"
"20/06/2025","5.495","5.565","5.565","5.495","15,61K","-1,26%"
"19/06/2025","5.565","5.695","5.695","5.565","9,84K","-2,28%"
"18/06/2025","5.695","5.700","5.700","5.695","5,21K","-0,09%"
"17/06/2025","5.700","5.670","5.700","5.670","7,19K","0,53%"
"16/06/2025","5.670","5.780","5.780","5.670","30,78K","-1,90%"
"13/06/2025","5.780","5.795","5.795","5.780","23,87K","-0,26%"
"12/06/2025","5.795","5.735","5.795","5.735","14,00K","1,05%"
"11/06/2025","5.735","5.735","5.735","5.735","86,84K","0,00%"
"10/06/2025","5.735","6.200","6.200","5.735","41,97K","-7,50%"
"05/06/2025","6.200","6.400","6.400","6.200","31,29K","-3,13%"
"04/06/2025","6.400","6.515","6.515","6.400","65,86K","-1,77%"
"03/06/2025","6.515","6.065","6.515","6.065","221,70K","7,42%"
"02/06/2025","6.065","5.645","6.065","5.645","16,95K","7,44%"
"30/05/2025","5.645","5.255","5.645","5.255","2,87K","7,42%"
"28/05/2025","5.255","4.890","5.255","4.890","1,95K","7,46%"
"27/05/2025","4.890","4.550","4.890","4.550","5,81K","7,47%"
"26/05/2025","4.550","4.235","4.550","4.235","11,21K","7,44%"
"23/05/2025","4.235","3.940","4.235","3.940","64,61K","7,49%"
"22/05/2025","3.940","3.985","3.985","3.940","36,37K","-1,13%"
"21/05/2025","3.985","3.990","3.990","3.985","16,87K","-0,13%"
"20/05/2025","3.990","3.990","3.990","3.990","25,16K","0,00%"
"19/05/2025","3.990","3.995","3.995","3.990","15,75K","-0,13%"
"16/05/2025","3.995","4.150","4.150","3.995","31,78K","-3,73%"
"15/05/2025","4.150","4.145","4.150","4.145","31,29K","0,12%"
"14/05/2025","4.145","3.950","4.145","3.950","28,88K","4,94%"
"13/05/2025","3.950","3.975","3.975","3.950","19,38K","-0,63%"
"12/05/2025","3.975","3.720","3.975","3.720","20,09K","6,85%"
"09/05/2025","3.720","3.465","3.720","3.465","29,94K","7,36%"
"08/05/2025","3.465","3.225","3.465","3.225","665,83K","7,44%"
"07/05/2025","3.225","3.000","3.225","3.000","56,29K","7,50%"
"06/05/2025","3.000","3.080","3.080","3.000","23,46K","-2,60%"
"05/05/2025","3.080","3.150","3.150","3.080","18,41K","-2,22%"
"02/05/2025","3.150","3.225","3.225","3.150","14,95K","-2,33%"
"30/04/2025","3.225","3.225","3.225","3.225","15,50K","0,00%"
"29/04/2025","3.225","3.225","3.225","3.225","31,27K","0,00%"
"28/04/2025","3.225","3.240","3.240","3.225","14,56K","-0,46%"
"25/04/2025","3.240","3.250","3.250","3.240","43,17K","-0,31%"
"24/04/2025","3.250","3.290","3.290","3.250","10,22K","-1,22%"
"23/04/2025","3.290","3.305","3.305","3.290","7,73K","-0,45%"
"22/04/2025","3.305","3.350","3.350","3.305","10,89K","-1,34%"
"18/04/2025","3.350","3.350","3.350","3.350","5,12K","0,00%"
"17/04/2025","3.350","3.390","3.390","3.350","12,19K","-1,18%"
"16/04/2025","3.390","3.400","3.400","3.390","16,19K","-0,29%"
"15/04/2025","3.400","3.400","3.400","3.400","21,80K","0,00%"
"14/04/2025","3.400","3.375","3.400","3.375","46,50K","0,74%"
"11/04/2025","3.375","3.300","3.375","3.300","50,36K","2,27%"
"10/04/2025","3.300","3.300","3.300","3.300","55,37K","0,00%"
"09/04/2025","3.300","3.095","3.300","3.095","52,10K","6,62%"
"08/04/2025","3.095","3.100","3.100","3.095","8,63K","-0,16%"
"07/04/2025","3.100","3.200","3.200","3.100","6,79K","-3,13%"
"04/04/2025","3.200","3.100","3.200","3.100","8,78K","3,23%"
"03/04/2025","3.100","3.100","3.100","3.100","14,79K","0,00%"
"02/04/2025","3.100","3.095","3.100","3.095","96,45K","0,16%"
"01/04/2025","3.095","3.280","3.280","3.095","1,71K","-5,64%"
"28/03/2025","3.280","3.200","3.280","3.200","6,51K","2,50%"
"26/03/2025","3.200","3.200","3.200","3.200","16,50K","0,00%"
"25/03/2025","3.200","3.300","3.300","3.200","7,42K","-3,03%"
"24/03/2025","3.300","3.295","3.300","3.295","4,89K","0,15%"
"21/03/2025","3.295","3.300","3.300","3.295","3,45K","-0,15%"
"20/03/2025","3.300","3.125","3.300","3.125","2,19K","5,60%"
"19/03/2025","3.125","3.375","3.375","3.125","25,12K","-7,41%"
"18/03/2025","3.375","3.355","3.375","3.355","12,04K","0,60%"
"17/03/2025","3.355","3.175","3.355","3.175","12,25K","5,67%"
"14/03/2025","3.175","3.005","3.175","3.005","8,26K","5,66%"
"13/03/2025","3.005","3.050","3.050","3.005","10,33K","-1,48%"
"12/03/2025","3.050","3.170","3.170","3.050","4,63K","-3,79%"
"11/03/2025","3.170","3.165","3.170","3.165","19,61K","0,16%"
"10/03/2025","3.165","2.950","3.165","2.950","4,62K","7,29%"
"07/03/2025","2.950","2.745","2.950","2.745","9,90K","7,47%"
"06/03/2025","2.745","2.555","2.745","2.555","14,56K","7,44%"
"05/03/2025","2.555","2.500","2.555","2.500","5,26K","2,20%"
"04/03/2025","2.500","2.450","2.500","2.450","11,01K","2,04%"
"03/03/2025","2.450","2.400","2.450","2.400","27,21K","2,08%"
"28/02/2025","2.400","2.325","2.400","2.325","1,99K","3,23%"
"27/02/2025","2.325","2.385","2.385","2.325","3,09K","-2,52%"
"26/02/2025","2.385","2.300","2.385","2.300","19,39K","3,70%"
"25/02/2025","2.300","2.300","2.300","2.300","17,78K","0,00%"
"24/02/2025","2.300","2.165","2.300","2.165","14,94K","6,24%"
"21/02/2025","2.165","2.015","2.165","2.015","3,36K","7,44%"
"20/02/2025","2.015","1.980","2.015","1.980","4,99K","1,77%"
"19/02/2025","1.980","1.960","1.980","1.960","1,76K","1,02%"
"18/02/2025","1.960","1.990","1.990","1.960","10,30K","-1,51%"
"17/02/2025","1.990","1.980","1.990","1.980","8,75K","0,51%"
"14/02/2025","1.980","1.995","1.995","1.980","0,51K","-0,75%"
"13/02/2025","1.995","1.985","1.995","1.985","2,04K","0,50%"
"12/02/2025","1.985","1.985","1.985","1.985","4,71K","0,00%"
"11/02/2025","1.985","1.985","1.985","1.985","3,43K","0,00%"
"10/02/2025","1.985","1.950","1.985","1.950","1,05K","1,79%"
"07/02/2025","1.950","1.925","1.950","1.925","0,95K","1,30%"
"06/02/2025","1.925","1.900","1.925","1.900","8,25K","1,32%"
"05/02/2025","1.900","1.885","1.900","1.885","0,59K","0,80%"
"04/02/2025","1.885","1.895","1.895","1.885","2,90K","-0,53%"
"03/02/2025","1.895","1.910","1.910","1.895","0,85K","-0,79%"
"31/01/2025","1.910","1.875","1.910","1.875","1,96K","1,87%"
"30/01/2025","1.875","1.910","1.910","1.875","7,87K","-1,83%"
"29/01/2025","1.910","1.920","1.920","1.910","11,01K","-0,52%"
"28/01/2025","1.920","1.920","1.920","1.920","5,89K","0,00%"
"27/01/2025","1.920","1.925","1.925","1.920","0,96K","-0,26%"
"24/01/2025","1.925","1.910","1.925","1.910","1,04K","0,79%"
"23/01/2025","1.910","1.945","1.945","1.910","0,69K","-1,80%"
"22/01/2025","1.945","1.905","1.945","1.905","5,66K","2,10%"
"21/01/2025","1.905","1.840","1.905","1.840","16,16K","3,53%"
"20/01/2025","1.840","1.850","1.850","1.840","2,30K","-0,54%"
"17/01/2025","1.850","1.840","1.850","1.840","5,23K","0,54%"
"16/01/2025","1.840","1.840","1.840","1.840","1,58K","0,00%"
"15/01/2025","1.840","1.805","1.840","1.805","4,57K","1,94%"
"14/01/2025","1.805","1.805","1.805","1.805","3,52K","0,00%"
"13/01/2025","1.805","1.805","1.805","1.805","1,39K","0,00%"
"10/01/2025","1.805","1.815","1.815","1.805","3,12K","-0,55%"
"09/01/2025","1.815","1.820","1.820","1.815","0,54K","-0,27%"
"08/01/2025","1.820","1.835","1.835","1.820","3,35K","-0,82%"
"07/01/2025","1.835","1.875","1.875","1.835","2,44K","-2,13%"
"06/01/2025","1.875","1.885","1.885","1.875","0,33K","-0,53%"
"03/01/2025","1.885","1.900","1.900","1.885","0,88K","-0,53%"
"02/01/2025","1.895","1.850","1.900","1.850","2,36K","2,43%"
"31/12/2024","1.850","1.855","1.855","1.850","3,39K","-0,27%"
"30/12/2024","1.855","1.730","1.855","1.730","29,46K","7,23%"
"27/12/2024","1.730","1.730","1.730","1.730","0,65K","0,00%"
"26/12/2024","1.730","1.700","1.730","1.700","0,84K","1,76%"
"24/12/2024","1.700","1.745","1.745","1.700","0,11K","-2,58%"
"23/12/2024","1.745","1.730","1.745","1.730","2,20K","0,87%"
"20/12/2024","1.730","1.730","1.730","1.730","0,42K","0,00%"
"19/12/2024","1.730","1.745","1.745","1.730","1,41K","-0,86%"
"18/12/2024","1.745","1.725","1.745","1.725","32,21K","1,16%"
"17/12/2024","1.725","1.720","1.725","1.720","2,09K","0,29%"
"16/12/2024","1.720","1.700","1.720","1.700","3,08K","1,18%"
"13/12/2024","1.700","1.730","1.730","1.700","3,87K","-1,73%"
"12/12/2024","1.730","1.745","1.745","1.730","3,23K","-0,86%"
"11/12/2024","1.745","1.745","1.745","1.745","2,15K","0,00%"
"10/12/2024","1.745","1.760","1.760","1.745","1,31K","-0,85%"
"09/12/2024","1.760","1.805","1.805","1.760","1,23K","-2,49%"
"06/12/2024","1.805","1.840","1.840","1.805","1,37K","-1,90%"
"05/12/2024","1.840","1.845","1.845","1.840","3,23K","-0,27%"
"04/12/2024","1.845","1.845","1.845","1.845","2,53K","0,00%"
"03/12/2024","1.845","1.820","1.845","1.820","6,00K","1,37%"
"02/12/2024","1.820","1.800","1.820","1.800","9,59K","1,11%"
"29/11/2024","1.800","1.695","1.800","1.695","27,97K","6,19%"
"28/11/2024","1.695","1.695","1.695","1.695","4,25K","0,00%"
"27/11/2024","1.695","1.660","1.695","1.660","4,93K","2,11%"
"26/11/2024","1.660","1.670","1.670","1.660","3,20K","-0,60%"
"25/11/2024","1.670","1.570","1.670","1.570","8,46K","6,37%"
"22/11/2024","1.570","1.600","1.600","1.570","3,31K","-1,88%"
"21/11/2024","1.600","1.600","1.600","1.600","13,59K","0,00%"
"20/11/2024","1.600","1.590","1.600","1.590","1,48K","0,63%"
"19/11/2024","1.590","1.575","1.590","1.575","7,68K","0,95%"
"18/11/2024","1.575","1.570","1.575","1.570","9,00K","0,32%"
"14/11/2024","1.570","1.590","1.590","1.570","3,02K","-1,26%"
"13/11/2024","1.590","1.550","1.590","1.550","9,85K","2,58%"
"12/11/2024","1.550","1.515","1.550","1.515","21,62K","2,31%"
"11/11/2024","1.515","1.470","1.515","1.470","24,50K","3,06%"
"08/11/2024","1.470","1.440","1.470","1.440","2,25K","2,08%"
"07/11/2024","1.440","1.400","1.440","1.400","1,96K","2,86%"
"06/11/2024","1.400","1.380","1.400","1.380","1,13K","1,45%"
"05/11/2024","1.380","1.395","1.395","1.380","2,69K","-1,08%"
"04/11/2024","1.395","1.395","1.395","1.395","10,72K","0,00%"
"31/10/2024","1.395","1.395","1.395","1.395","0,93K","0,00%"
"30/10/2024","1.395","1.400","1.400","1.395","0,36K","-0,36%"
"29/10/2024","1.400","1.400","1.400","1.400","1,15K","0,00%"
"28/10/2024","1.400","1.360","1.400","1.360","1,06K","2,94%"
"25/10/2024","1.360","1.400","1.400","1.360","0,19K","-2,86%"
"24/10/2024","1.400","1.420","1.420","1.400","0,18K","-1,41%"
"23/10/2024","1.420","1.425","1.425","1.420","0,23K","-0,35%"
"22/10/2024","1.425","1.425","1.425","1.425","0,83K","0,00%"
"21/10/2024","1.425","1.440","1.440","1.425","0,78K","-1,04%"
"18/10/2024","1.440","1.445","1.445","1.440","0,07K","-0,35%"
"17/10/2024","1.445","1.410","1.445","1.410","13,08K","2,48%"
"16/10/2024","1.410","1.425","1.425","1.410","0,14K","-1,05%"
"15/10/2024","1.425","1.440","1.440","1.425","1,50K","-1,04%"
"14/10/2024","1.440","1.390","1.440","1.390","1,01K","3,60%"
"11/10/2024","1.390","1.395","1.395","1.390","1,33K","-0,36%"
"10/10/2024","1.395","1.400","1.400","1.395","5,23K","-0,36%"
"09/10/2024","1.400","1.430","1.430","1.400","7,25K","-2,10%"
"08/10/2024","1.430","1.430","1.430","1.430","1,39K","0,00%"
"07/10/2024","1.430","1.430","1.430","1.430","0,33K","0,00%"
"04/10/2024","1.430","1.430","1.430","1.430","0,67K","0,00%"
"03/10/2024","1.430","1.335","1.430","1.335","8,51K","7,12%"
"02/10/2024","1.335","1.440","1.440","1.335","2,05K","-7,29%"
"01/10/2024","1.440","1.440","1.440","1.440","1,68K","0,00%"
"30/09/2024","1.440","1.345","1.440","1.345","0,16K","7,06%"
"27/09/2024","1.345","1.450","1.450","1.345","3,17K","-7,24%"
"26/09/2024","1.450","1.530","1.530","1.450","2,62K","-5,23%"
"25/09/2024","1.530","1.500","1.530","1.500","3,73K","2,00%"
"24/09/2024","1.500","1.410","1.500","1.410","2,31K","6,38%"
"23/09/2024","1.410","1.500","1.500","1.410","5,53K","-6,00%"
"20/09/2024","1.500","1.500","1.500","1.500","0,95K","0,00%"
"19/09/2024","1.500","1.500","1.500","1.500","6,31K","0,00%"
"18/09/2024","1.500","1.510","1.510","1.500","3,03K","-0,66%"
"17/09/2024","1.510","1.490","1.510","1.490","4,70K","1,34%"
"16/09/2024","1.490","1.490","1.490","1.490","1,58K","0,00%"
"13/09/2024","1.490","1.415","1.490","1.415","5,75K","5,30%"
"12/09/2024","1.415","1.415","1.415","1.415","2,74K","0,00%"
"11/09/2024","1.415","1.450","1.450","1.415","0,96K","-2,41%"
"10/09/2024","1.450","1.510","1.510","1.450","2,65K","-3,97%"
"09/09/2024","1.510","1.500","1.510","1.500","0,62K","0,67%"
"06/09/2024","1.500","1.500","1.500","1.500","4,47K","0,00%"
"05/09/2024","1.500","1.500","1.500","1.500","3,32K","1,69%"
"04/09/2024","1.475","1.475","1.475","1.475","1,11K","-1,67%"
"03/09/2024","1.500","1.500","1.500","1.500","0,24K","0,00%"
"02/09/2024","1.500","1.500","1.500","1.500","2,54K","0,67%"
"30/08/2024","1.490","1.490","1.490","1.490","5,88K","3,11%"
"29/08/2024","1.445","1.445","1.445","1.445","0,43K","0,00%"
"28/08/2024","1.445","1.445","1.445","1.445","0,00K","0,00%"
"27/08/2024","1.445","1.445","1.445","1.445","0,23K","0,00%"
"26/08/2024","1.445","1.445","1.445","1.445","0,53K","0,00%"
"23/08/2024","1.445","1.445","1.445","1.445","0,39K","-0,34%"
"22/08/2024","1.450","1.450","1.450","1.450","0,65K","-0,34%"
"21/08/2024","1.455","1.455","1.455","1.455","0,81K","0,00%"
"20/08/2024","1.455","1.455","1.455","1.455","1,70K","-1,36%"
"19/08/2024","1.475","1.475","1.475","1.475","1,48K","0,00%"
"16/08/2024","1.475","1.475","1.475","1.475","0,15K","-0,67%"
"14/08/2024","1.485","1.485","1.485","1.485","0,91K","0,00%"
"13/08/2024","1.485","1.485","1.485","1.485","0,33K","-1,66%"
"12/08/2024","1.510","1.510","1.510","1.510","0,87K","1,34%"
"09/08/2024","1.490","1.490","1.490","1.490","1,15K","0,34%"
"08/08/2024","1.485","1.485","1.485","1.485","0,27K","-0,34%"
"06/08/2024","1.490","1.490","1.490","1.490","0,26K","0,00%"
"05/08/2024","1.490","1.490","1.490","1.490","0,13K","-1,97%"
"02/08/2024","1.520","1.520","1.520","1.520","0,61K","4,83%"
"01/08/2024","1.450","1.450","1.450","1.450","1,12K","3,94%"
"31/07/2024","1.395","1.395","1.395","1.395","0,75K","-0,36%"
"30/07/2024","1.400","1.400","1.400","1.400","6,06K","0,36%"
"29/07/2024","1.395","1.395","1.395","1.395","0,52K","0,36%"
"26/07/2024","1.390","1.390","1.390","1.390","0,34K","0,00%"
"25/07/2024","1.390","1.390","1.390","1.390","1,83K","0,00%"
"24/07/2024","1.390","1.390","1.390","1.390","1,44K","-0,36%"
"23/07/2024","1.395","1.395","1.395","1.395","1,93K","0,00%"
"22/07/2024","1.395","1.395","1.395","1.395","11,17K","0,00%"
"19/07/2024","1.395","1.395","1.395","1.395","0,26K","0,00%"
"18/07/2024","1.395","1.395","1.395","1.395","0,37K","2,95%"
"17/07/2024","1.355","1.355","1.355","1.355","0,36K","-1,45%"
"16/07/2024","1.375","1.375","1.375","1.375","0,97K","-1,43%"
"15/07/2024","1.395","1.395","1.395","1.395","0,69K","0,36%"
"12/07/2024","1.390","1.390","1.390","1.390","5,83K","-0,71%"
"11/07/2024","1.400","1.400","1.400","1.400","1,33K","0,00%"
"10/07/2024","1.400","1.400","1.400","1.400","2,66K","0,72%"
"09/07/2024","1.390","1.390","1.390","1.390","2,22K","0,36%"
"08/07/2024","1.385","1.385","1.385","1.385","0,27K","0,73%"
"05/07/2024","1.375","1.375","1.375","1.375","5,96K","0,00%"
"04/07/2024","1.375","1.375","1.375","1.375","1,57K","0,36%"
"03/07/2024","1.370","1.370","1.370","1.370","5,57K","-2,14%"
"02/07/2024","1.400","1.400","1.400","1.400","0,56K","0,72%"
"01/07/2024","1.390","1.390","1.390","1.390","5,57K","0,72%"
"28/06/2024","1.380","1.380","1.380","1.380","5,32K","1,85%"
"27/06/2024","1.355","1.355","1.355","1.355","3,50K","0,74%"
"26/06/2024","1.345","1.345","1.345","1.345","0,18K","-0,37%"
"25/06/2024","1.350","1.350","1.350","1.350","0,34K","1,50%"
"24/06/2024","1.330","1.330","1.330","1.330","7,32K","2,31%"
"21/06/2024","1.300","1.300","1.300","1.300","1,13K","-1,89%"
"20/06/2024","1.325","1.325","1.325","1.325","1,11K","-1,12%"
"19/06/2024","1.340","1.340","1.340","1.340","0,92K","-1,47%"
"18/06/2024","1.360","1.360","1.360","1.360","0,84K","-0,37%"
"14/06/2024","1.365","1.365","1.365","1.365","11,53K","-0,36%"
"13/06/2024","1.370","1.370","1.370","1.370","0,29K","0,00%"
"12/06/2024","1.370","1.370","1.370","1.370","8,67K","1,86%"
"11/06/2024","1.345","1.345","1.345","1.345","1,47K","0,00%"
"10/06/2024","1.345","1.345","1.345","1.345","8,70K","-0,37%"
"07/06/2024","1.350","1.350","1.350","1.350","1,15K","0,00%"
"06/06/2024","1.350","1.350","1.350","1.350","0,91K","0,37%"
"05/06/2024","1.345","1.345","1.345","1.345","1,16K","5,08%"
"04/06/2024","1.280","1.280","1.280","1.280","12,03K","-5,19%"
"03/06/2024","1.350","1.350","1.350","1.350","5,61K","0,00%"
"31/05/2024","1.350","1.350","1.350","1.350","0,94K","0,00%"
"30/05/2024","1.350","1.350","1.350","1.350","10,31K","0,00%"
"29/05/2024","1.350","1.350","1.350","1.350","8,87K","-1,82%"
"28/05/2024","1.375","1.375","1.375","1.375","0,64K","-0,36%"
"27/05/2024","1.380","1.380","1.380","1.380","5,63K","-0,36%"
"24/05/2024","1.385","1.385","1.385","1.385","19,07K","-0,36%"
"23/05/2024","1.390","1.390","1.390","1.390","11,46K","4,91%"
"22/05/2024","1.325","1.325","1.325","1.325","5,57K","-1,12%"
"21/05/2024","1.340","1.340","1.340","1.340","17,71K","-4,29%"
"17/05/2024","1.400","1.400","1.400","1.400","1,65K","-7,28%"
"16/05/2024","1.510","1.510","1.510","1.510","2,05K","-7,36%"
"15/05/2024","1.630","1.630","1.630","1.630","0,04K","-7,39%"
"14/05/2024","1.760","1.760","1.760","1.760","0,15K","-7,37%"
"13/05/2024","1.900","1.900","1.900","1.900","0,53K","-2,56%"
"10/05/2024","1.950","1.950","1.950","1.950","1,62K","2,09%"
"08/05/2024","1.910","1.910","1.910","1.910","4,37K","-2,05%"
"07/05/2024","1.950","1.950","1.950","1.950","0,12K","-0,76%"
"06/05/2024","1.965","1.965","1.965","1.965","0,70K","-1,75%"
"02/05/2024","2.000","2.000","2.000","2.000","3,89K","0,25%"
"30/04/2024","1.995","1.995","1.995","1.995","0,29K","0,00%"
"29/04/2024","1.995","1.995","1.995","1.995","0,32K","0,00%"
"26/04/2024","1.995","1.995","1.995","1.995","1,26K","0,25%"
"25/04/2024","1.990","1.990","1.990","1.990","0,03K","-0,50%"
"24/04/2024","2.000","2.000","2.000","2.000","3,49K","3,63%"
"23/04/2024","1.930","1.930","1.930","1.930","4,10K","-0,26%"
"22/04/2024","1.935","1.935","1.935","1.935","0,02K","4,31%"
"19/04/2024","1.855","1.855","1.855","1.855","0,40K","-7,25%"
"18/04/2024","2.000","2.000","2.000","2.000","19,41K","3,63%"
"17/04/2024","1.930","1.930","1.930","1.930","3,15K","0,00%"
"16/04/2024","1.930","1.930","1.930","1.930","0,29K","0,00%"
"15/04/2024","1.930","1.930","1.930","1.930","0,90K","0,78%"
"12/04/2024","1.915","1.915","1.915","1.915","0,76K","-0,52%"
"11/04/2024","1.925","1.925","1.925","1.925","3,36K","0,26%"
"09/04/2024","1.920","1.920","1.920","1.920","0,53K","-0,26%"
"08/04/2024","1.925","1.925","1.925","1.925","0,31K","-0,26%"
"05/04/2024","1.930","1.930","1.930","1.930","0,22K","0,00%"
"04/04/2024","1.930","1.930","1.930","1.930","0,10K","0,00%"
"03/04/2024","1.930","1.930","1.930","1.930","1,65K","0,00%"
"02/04/2024","1.930","1.930","1.930","1.930","7,48K","0,00%"
"29/03/2024","1.930","1.930","1.930","1.930","0,13K","-0,52%"
"28/03/2024","1.940","1.940","1.940","1.940","0,06K","0,26%"
"27/03/2024","1.935","1.935","1.935","1.935","2,43K","-0,26%"
"26/03/2024","1.940","1.940","1.940","1.940","0,09K","0,00%"
"25/03/2024","1.940","1.940","1.940","1.940","1,40K","0,00%"
"22/03/2024","1.940","1.940","1.940","1.940","2,13K","2,11%"
"21/03/2024","1.900","1.900","1.900","1.900","14,28K","0,00%"
"20/03/2024","1.900","1.900","1.900","1.900","1,41K","-2,06%"
"19/03/2024","1.940","1.940","1.940","1.940","3,09K","0,00%"
"18/03/2024","1.940","1.940","1.940","1.940","12,07K","2,11%"
"15/03/2024","1.900","1.900","1.900","1.900","33,95K","0,00%"
"14/03/2024","1.900","1.900","1.900","1.900","0,91K","-2,06%"
"13/03/2024","1.940","1.940","1.940","1.940","0,25K","0,00%"
"12/03/2024","1.940","1.940","1.940","1.940","0,24K","-0,26%"
"11/03/2024","1.945","1.945","1.945","1.945","0,20K","0,00%"
"08/03/2024","1.945","1.945","1.945","1.945","0,13K","-0,51%"
"07/03/2024","1.955","1.955","1.955","1.955","0,84K","0,26%"
"06/03/2024","1.950","1.950","1.950","1.950","1,99K","-1,27%"
"05/03/2024","1.975","1.975","1.975","1.975","1,69K","3,95%"
"04/03/2024","1.900","1.900","1.900","1.900","0,52K","0,00%"
"01/03/2024","1.900","1.900","1.900","1.900","1,21K","-4,28%"
"29/02/2024","1.985","1.985","1.985","1.985","0,09K","-0,25%"
"28/02/2024","1.990","1.990","1.990","1.990","0,11K","-0,25%"
"27/02/2024","1.995","1.995","1.995","1.995","0,10K","5,56%"
"26/02/2024","1.890","1.890","1.890","1.890","2,92K","-5,03%"
"23/02/2024","1.990","1.990","1.990","1.990","0,44K","-0,25%"
"22/02/2024","1.995","1.995","1.995","1.995","0,46K","0,00%"
"21/02/2024","1.995","1.995","1.995","1.995","0,14K","3,37%"
"20/02/2024","1.930","1.930","1.930","1.930","0,76K","-1,03%"
"19/02/2024","1.950","1.950","1.950","1.950","4,86K","1,04%"
"16/02/2024","1.930","1.930","1.930","1.930","4,60K","-1,03%"
"15/02/2024","1.950","1.950","1.950","1.950","1,39K","0,78%"
